location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
1894640,"Calabar","pm25",16.73,"µg/m³","2025-08-03T02:09:46Z","2025-08-03T03:09:46+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",22.46,"µg/m³","2025-08-03T02:27:11Z","2025-08-03T03:27:11+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",61.48,"µg/m³","2025-08-03T02:44:35Z","2025-08-03T03:44:35+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",45.88,"µg/m³","2025-08-03T03:02:01Z","2025-08-03T04:02:01+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",25.6,"µg/m³","2025-08-03T03:19:26Z","2025-08-03T04:19:26+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",62.03,"µg/m³","2025-08-03T03:36:51Z","2025-08-03T04:36:51+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",21.29,"µg/m³","2025-08-03T03:54:16Z","2025-08-03T04:54:16+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",18.9,"µg/m³","2025-08-03T05:03:59Z","2025-08-03T06:03:59+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",19.15,"µg/m³","2025-08-03T05:21:24Z","2025-08-03T06:21:24+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",18.46,"µg/m³","2025-08-03T05:38:49Z","2025-08-03T06:38:49+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",21.27,"µg/m³","2025-08-03T05:56:14Z","2025-08-03T06:56:14+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",22.56,"µg/m³","2025-08-03T07:05:58Z","2025-08-03T08:05:58+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",22.54,"µg/m³","2025-08-03T07:23:23Z","2025-08-03T08:23:23+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",17.25,"µg/m³","2025-08-03T07:40:51Z","2025-08-03T08:40:51+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",20.79,"µg/m³","2025-08-03T07:58:18Z","2025-08-03T08:58:18+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",15.77,"µg/m³","2025-08-03T10:00:18Z","2025-08-03T11:00:18+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",13.53,"µg/m³","2025-08-03T10:17:43Z","2025-08-03T11:17:43+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
1894640,"Calabar","pm25",14.84,"µg/m³","2025-08-03T10:35:07Z","2025-08-03T11:35:07+01:00","Africa/Lagos",5.02529,8.34843,,,,"Clarity","Clarity"
